3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10,10.1,10.2,10.3,10.4,10.5,10.6,10.7,10.8,10.9,11,11.1,11.2,11.3,11.4,11.5,11.6,11.7,11.8,11.9,12,12.1,12.2,12.3,12.4,12.5,12.6,12.7,12.8,12.9,13,13.1,13.2,13.3,13.4,13.5,13.6,13.7,13.8,13.9,14,14.1,14.2,14.3,14.4,14.5,14.6,14.7,14.8,14.9,15,15.1,15.2,15.3,15.4,15.5,15.6,15.7,15.8,15.9,16,16.1,16.2,16.3,16.4,16.5,16.6,16.7,16.8,16.9,17,17.1,17.2,17.3,17.4,17.5,17.6,17.7,17.8,17.9,18,18.1,18.2,18.3,18.4,18.5,18.6,18.7,18.8,18.9,19,19.1,19.2,19.3,19.4,19.5,19.6,19.7,19.8,19.9,20,20.1,20.2,20.3,20.4,20.5,20.6,20.7,20.8,20.9,21,21.1,21.2,21.3,21.4,21.5,21.6,21.7,21.8,21.9,22,22.1,22.2,22.3,22.4,22.5,22.6,22.7,22.8,22.9,23,23.1,23.2,23.3,23.4,23.5,23.6,23.7,23.8,23.9,24,24.1,24.2,24.3,24.4,24.5,24.6,24.7,24.8,24.9,25,25.1,25.2,25.3,25.4,25.5,25.6,25.7,25.8,25.9,26,26.1,26.2,26.3,26.4,26.5,26.6,26.7,26.8,26.9,27,27.1,27.2,27.3,27.4,27.5,27.6,27.7,27.8,27.9,28,28.1,28.2,28.3,28.4,28.5,28.6,28.7,28.8,28.9,29,29.1,29.2,29.3,29.4,29.5,29.6,29.7,29.8,29.9,30
0.00164694,0.00146983,0.00193331,0.00294255,0.00376348,0.00397319,0.0036783,0.00259411,0.00263659,0.00218855,0.00266944,0.00281255,0.00357155,0.00365575,0.00222073,0.00369219,0.00474988,0.00549911,0.00552467,0.00565267,0.00446819,0.00425031,0.00451651,0.00545659,0.00635288,0.00480919,0.00429491,0.00289095,0.00191938,0.00157689,0.00116456,0.00143177,0.00194357,0.00141449,0.000934596,0.00141419,0.00109404,0.00237703,0.00133748,0.00129753,0.000145314,0.000667454,0.000446834,0.00233573,0.00249215,0.00178681,0.00171023,0.000877214,0.000379736,0.00190615,0.00382219,0.00293243,0.00187393,0.00393095,0.00397765,0.00613219,0.00702518,0.00797559,0.00722506,0.00984511,0.0104297,0.0108442,0.0108621,0.0104321,0.0106779,0.00941719,0.00908549,0.00888547,0.00837903,0.00817607,0.00915619,0.00631119,0.00776001,0.00859783,0.00865082,0.0101552,0.0118175,0.0121217,0.011614,0.0117943,0.0121547,0.0113436,0.0133914,0.0114699,0.00918314,0.00707719,0.00925011,0.0126299,0.0139324,0.0141154,0.0142047,0.0121197,0.0114545,0.0121037,0.012122,0.0121442,0.0130181,0.0118105,0.0146065,0.0170898,0.0159534,0.0174977,0.015264,0.0145987,0.0130518,0.0129292,0.0130923,0.0141502,0.0157236,0.0155444,0.0143712,0.0136475,0.0133854,0.012502,0.00852303,0.00874219,0.00922017,0.00903623,0.0104981,0.0110554,0.0104252,0.00709447,0.00982711,0.00836719,0.0068449,0.00653319,0.00617699,0.00734395,0.00503735,0.00450199,0.00498244,0.00706207,0.00521567,0.00522247,0.00343224,0.00613419,0.00529627,0.00729607,0.00624304,0.00686947,0.0125984,0.00935175,0.00934654,0.0126907,0.0111629,0.0107492,0.0124667,0.0104204,0.00950431,0.00704455,0.00264519,0.00454387,0.00105357,0.000478946,0.00219721,0.00302919,0.0036722,0.00411655,0.001745,0.00173539,0.00301819,0.00140439,9.38741e-05,0.00186737,0.00432277,0.00388281,0.0045023,0.00621601,0.00535026,0.00515993,0.00440731,0.00350305,0.00373118,0.00296441,0.00117646,0.00363281,0.00600616,0.00559897,0.000388296,0.000254294,0.000602686,0.000666306,0.00556253,0.00876963,0.0097573,0.0142692,0.0136077,0.0115711,0.00861741,0.0112436,0.00997969,0.0113587,0.00823526,0.00672583,0.00425006,0.00448419,0.00322915,0.00367367,0.000974366,0.00111893,0.00148706,0.00120089,0.000245394,0.00200405,0.00197778,0.000698814,0.000700936,0.00105115,0.00150466,0.000871586,0.00267731,0.00316337,0.00295258,0.000184254,0.00161807,0.000142186,0.00238784,0.00486761,0.00537637,0.00580349,0.00549806,0.00575481,0.00196498,2.59741e-05,0.00132491,0.00458681,0.00172255,2.42541e-05,0.000331354,0.00195449,0.00492481,0.00432077,0.00505229,0.00499609,0.00847718,0.00901481,0.00801258,0.0120959,0.0109446,0.00969877,0.0136516,0.0153004,0.0153626,0.0153501,0.018376,0.0190188,0.0180174,0.0185185,0.0205553,0.0209351,0.0212481,0.0223115,0.0216712,0.0234393,0.0243264,0.0209508,0.0199994,0.0172607,0.0161331,0.0123293,0.0153686,0.0166303,0.0196072,0.0172301,0.0201196,0.0193828
