100,600,1100,1600,2100,2600,3100,3600,4100,4600,5100,5600,6100,6600,7100,7600,8100,8600,9100,9600,10100,10600,11100,11600,12100,12600,13100,13600,14100,14600,15100,15600,16100,16600,17100,17600,18100,18600,19100,19600,20100,20600,21100,21600,22100,22600,23100,23600,24100,24600,25100,25600,26100,26600,27100,27600,28100,28600,29100,29600,30100,30600,31100,31600,32100,32600,33100,33600,34100,34600,35100,35600,36100,36600,37100,37600,38100,38600,39100,39600,40100,40600,41100,41600,42100,42600,43100,43600,44100,44600,45100,45600,46100,46600,47100,47600,48100,48600,49100,49600,50100,50600,51100,51600,52100,52600,53100,53600,54100,54600,55100,55600,56100,56600,57100,57600,58100,58600,59100,59600,60100,60600,61100,61600,62100,62600,63100,63600,64100,64600,65100,65600,66100,66600,67100,67600,68100,68600,69100,69600,70100,70600,71100,71600,72100,72600,73100,73600,74100,74600,75100,75600,76100,76600,77100,77600,78100,78600,79100,79600,80100,80600,81100,81600,82100,82600,83100,83600,84100,84600,85100,85600,86100,86600,87100,87600,88100,88600,89100,89600,90100,90600,91100,91600,92100,92600,93100,93600,94100,94600,95100,95600,96100,96600,97100,97600,98100,98600,99100,99600,100000
0.699517,0.168684,0.0354828,0.0890766,0.0763161,0.0590405,0.0394344,0.0490939,0.0534096,0.0780915,0.0691103,0.0770453,0.0917123,0.0911646,0.0941448,0.0854499,0.0899273,0.0696689,0.063752,0.0584516,0.0379086,0.0285489,0.0255504,0.0133061,0.0142225,0.00534393,5.1537e-05,0.00305634,0.00361293,0.000243088,0.00140997,0.00535052,0.00103893,0.000799079,0.00391777,0.00558253,0.00918569,0.00930213,0.00748839,0.00889219,0.00961669,0.0126847,0.00864041,0.00591765,0.0121869,0.00788002,0.0138354,0.00811888,0.00619768,0.00634645,0.00502515,7.26579e-05,0.00488117,0.00228034,0.0061039,0.00978893,0.0129069,0.0129175,0.0154536,0.0158348,0.0153893,0.0117557,0.00981461,0.0098732,0.0122197,0.00960921,0.0122589,0.0100901,0.0148104,0.0123134,0.0147736,0.0151001,0.0130421,0.0153915,0.0160266,0.0150159,0.0172468,0.018468,0.0180914,0.0198897,0.0225596,0.0227499,0.0214454,0.0195833,0.0215481,0.0214538,0.0210775,0.0184621,0.0159061,0.0164286,0.016668,0.0134097,0.0142081,0.0173552,0.012893,0.0134142,0.0123966,0.0156849,0.0154133,0.0166291,0.0158645,0.0158413,0.0124624,0.0119978,0.0117773,0.0122596,0.0111179,0.0113689,0.0107094,0.00894026,0.0100934,0.00968355,0.0114646,0.0101841,0.00914065,0.00768993,0.00795092,0.0102979,0.0117761,0.0126128,0.0111936,0.0108084,0.0104296,0.0112501,0.0120574,0.0116777,0.0109158,0.0113214,0.0109563,0.0121139,0.0109957,0.013069,0.0112192,0.0114203,0.0123488,0.0123574,0.0134452,0.0132672,0.0134463,0.0136228,0.0130978,0.0136213,0.0136206,0.01208,0.0125997,0.0129435,0.0106013,0.0101218,0.00915281,0.0101673,0.00904781,0.00940145,0.0105553,0.00849565,0.0102759,0.0091918,0.0103174,0.0103378,0.0109774,0.0100699,0.008868,0.00859287,0.00877428,0.00835297,0.00853363,0.00782227,0.00682465,0.00774386,0.00821516,0.0086809,0.00870931,0.00959604,0.00961881,0.00893405,0.00966357,0.0106644,0.00942922,0.00889924,0.00782527,0.00813047,0.00816036,0.0079195,0.00741236,0.00530594,0.00654759,0.00526233,0.0057014,0.00469614,0.00487319,0.00491888,0.0040624,0.00488068,0.00569044,0.00547733,0.00476178,0.00480663,0.00472616,0.00414954,0.0032079,0.00399761,0.00420719
