100,600,1100,1600,2100,2600,3100,3600,4100,4600,5100,5600,6100,6600,7100,7600,8100,8600,9100,9600,10100,10600,11100,11600,12100,12600,13100,13600,14100,14600,15100,15600,16100,16600,17100,17600,18100,18600,19100,19600,20100,20600,21100,21600,22100,22600,23100,23600,24100,24600,25100,25600,26100,26600,27100,27600,28100,28600,29100,29600,30100,30600,31100,31600,32100,32600,33100,33600,34100,34600,35100,35600,36100,36600,37100,37600,38100,38600,39100,39600,40100,40600,41100,41600,42100,42600,43100,43600,44100,44600,45100,45600,46100,46600,47100,47600,48100,48600,49100,49600,50100,50600,51100,51600,52100,52600,53100,53600,54100,54600,55100,55600,56100,56600,57100,57600,58100,58600,59100,59600,60100,60600,61100,61600,62100,62600,63100,63600,64100,64600,65100,65600,66100,66600,67100,67600,68100,68600,69100,69600,70100,70600,71100,71600,72100,72600,73100,73600,74100,74600,75100,75600,76100,76600,77100,77600,78100,78600,79100,79600,80100,80600,81100,81600,82100,82600,83100,83600,84100,84600,85100,85600,86100,86600,87100,87600,88100,88600,89100,89600,90100,90600,91100,91600,92100,92600,93100,93600,94100,94600,95100,95600,96100,96600,97100,97600,98100,98600,99100,99600,100000
0.245,0.775833,0.98,1.03359,1.02083,1.00356,0.983952,0.993611,0.997927,1.02261,1.01363,1.02156,1.03623,1.03568,1.03866,1.02997,1.03444,1.01419,1.00827,1.00297,0.982426,0.973066,0.970068,0.957823,0.95874,0.949861,0.944466,0.947574,0.940904,0.94476,0.945927,0.939167,0.943478,0.945316,0.940599,0.938935,0.935331,0.935215,0.937029,0.935625,0.9349,0.931833,0.935877,0.9386,0.93233,0.936637,0.930682,0.936398,0.93832,0.938171,0.939492,0.94459,0.939636,0.942237,0.938413,0.934728,0.93161,0.9316,0.929064,0.928682,0.929128,0.932761,0.934703,0.934644,0.932298,0.934908,0.932258,0.934427,0.929707,0.932204,0.929744,0.929417,0.931475,0.929126,0.928491,0.929501,0.92727,0.926049,0.926426,0.924628,0.921958,0.921767,0.923072,0.924934,0.922969,0.923063,0.92344,0.926055,0.928611,0.928089,0.927849,0.931107,0.930309,0.927162,0.931624,0.931103,0.932121,0.928832,0.929104,0.927888,0.928653,0.928676,0.932055,0.932519,0.93274,0.932258,0.933399,0.933148,0.933808,0.935577,0.934424,0.934834,0.933053,0.934333,0.935377,0.936827,0.936566,0.934219,0.932741,0.931904,0.933324,0.933709,0.934088,0.933267,0.93246,0.932839,0.933601,0.933196,0.933561,0.932403,0.933522,0.931448,0.933298,0.933097,0.932168,0.93216,0.931072,0.93125,0.931071,0.930894,0.931419,0.930896,0.930897,0.932437,0.931917,0.931574,0.933916,0.934395,0.935364,0.93435,0.935469,0.935116,0.933962,0.936022,0.934241,0.935325,0.9342,0.934179,0.93354,0.934447,0.935649,0.935924,0.935743,0.936164,0.935984,0.936695,0.937693,0.936773,0.936302,0.935836,0.935808,0.934921,0.934898,0.935583,0.934854,0.933853,0.935088,0.935618,0.936692,0.936387,0.936357,0.936598,0.937105,0.939211,0.93797,0.939255,0.938816,0.939821,0.939644,0.939598,0.940455,0.939637,0.938827,0.93904,0.939755,0.939711,0.939791,0.940368,0.941309,0.94052,0.94031
